0;540.0
1;633.0
2;711.0
3;808.0
4;888.0
5;966.0
6;1059.0
7;1149.0
8;1231.0
9;1284.0
10;1420.0
11;1481.0
12;1559.0
13;1635.0
14;1696.0
15;1800.0
16;1845.0
17;1923.0
18;2020.0
19;2062.0
20;2154.0
21;2223.0
22;2404.0
23;2456.0
24;2500.0
25;2612.0
26;2655.0
27;2736.0
28;2901.0
29;2925.0
30;2924.0
31;3121.0
32;3163.0
33;3181.0
34;3315.0
35;3478.0
36;3554.0
37;3682.0
38;3565.0
39;3690.0
40;3873.0
41;3930.0
42;4175.0
43;4145.0
44;4200.0
45;4377.0
46;4387.0
47;4598.0
48;4548.0
49;4548.0
50;4573.0
51;4542.0
52;4652.0
53;4756.0
54;4822.0
55;5131.0
56;5102.0
57;5142.0
58;5216.0
59;5348.0
60;5344.0
61;5561.0
62;5798.0
63;6133.0
64;5759.0
65;5897.0
66;6065.0
67;6189.0
68;6179.0
69;6011.0
70;6247.0
71;6611.0
72;6609.0
73;7078.0
74;6794.0
75;7033.0
76;6912.0
77;7106.0
78;7247.0
79;7259.0
80;7352.0
81;7609.0
82;7573.0
83;7752.0
84;7432.0
85;7505.0
86;7519.0
87;7721.0
88;7673.0
89;7788.0
90;7860.0
91;7907.0
92;8014.0
93;8150.0
94;8436.0
95;8566.0
96;8399.0
97;8516.0
98;8424.0
99;8456.0
100;8458.0
101;8837.0
102;9071.0
103;9036.0
104;9145.0
105;9125.0
106;9218.0
107;9398.0
108;9390.0
109;9378.0
110;9349.0
111;9424.0
112;9690.0
113;9794.0
114;9678.0
115;9731.0
116;10312.0
117;10200.0
118;10163.0
119;10295.0
120;10563.0
121;10641.0
122;10685.0
123;10878.0
124;10638.0
125;11107.0
126;11037.0
127;11247.0
128;11093.0
129;11564.0
130;11124.0
131;11396.0
132;11528.0
133;11431.0
134;11868.0
135;11802.0
136;11612.0
137;12084.0
138;11930.0
139;12266.0
140;12198.0
141;11983.0
142;12247.0
143;12162.0
144;12335.0
145;12437.0
146;12687.0
147;12961.0
148;12769.0
149;13060.0
150;12861.0
151;13031.0
152;13254.0
153;13249.0
154;13316.0
155;13285.0
156;13332.0
157;13622.0
158;13606.0
159;13746.0
