0;523.0
1;639.0
2;706.0
3;769.0
4;939.0
5;941.0
6;1002.0
7;1178.0
8;1196.0
9;1297.0
10;1319.0
11;1401.0
12;1479.0
13;1653.0
14;1723.0
15;1752.0
16;1821.0
17;1883.0
18;1969.0
19;2033.0
20;2112.0
21;2184.0
22;2262.0
23;2391.0
24;2456.0
25;2676.0
26;2665.0
27;2734.0
28;2764.0
29;2917.0
30;3012.0
31;2946.0
32;3062.0
33;3319.0
34;3435.0
35;3444.0
36;3489.0
37;3718.0
38;3632.0
39;3737.0
40;3925.0
41;3972.0
42;3913.0
43;4030.0
44;4132.0
45;4304.0
46;4248.0
47;4413.0
48;4555.0
49;4614.0
50;4571.0
51;4681.0
52;4820.0
53;4871.0
54;4982.0
55;5038.0
56;5116.0
57;5198.0
58;5330.0
59;5468.0
60;5390.0
61;5463.0
62;5706.0
63;5783.0
64;5817.0
65;5819.0
66;6085.0
67;6018.0
68;6099.0
69;6227.0
70;6221.0
71;6317.0
72;6430.0
73;6472.0
74;6484.0
75;6599.0
76;6846.0
77;6818.0
78;6915.0
79;7099.0
80;7045.0
81;7224.0
82;7357.0
83;7328.0
84;7690.0
85;7505.0
86;7546.0
87;7544.0
88;7820.0
89;7967.0
90;7855.0
91;7938.0
92;8210.0
93;8240.0
94;8148.0
95;8298.0
96;8634.0
97;8589.0
98;8567.0
99;8608.0
100;8713.0
101;8935.0
102;8815.0
103;8912.0
104;9130.0
105;9154.0
106;9259.0
107;9238.0
108;9329.0
109;9539.0
110;9560.0
111;9654.0
112;9640.0
113;9861.0
114;9974.0
115;9870.0
116;10093.0
117;10221.0
118;10265.0
119;10194.0
120;10228.0
121;10423.0
122;10448.0
123;10632.0
124;10762.0
125;10646.0
126;10869.0
127;10908.0
128;10890.0
129;10957.0
130;11097.0
131;11268.0
132;11396.0
133;11634.0
134;11405.0
135;11729.0
136;11525.0
137;11708.0
138;11917.0
139;11980.0
140;12071.0
141;12126.0
142;12228.0
143;12298.0
144;12661.0
145;12606.0
146;12730.0
147;12361.0
148;12726.0
149;12535.0
150;12984.0
151;13007.0
152;13165.0
153;13220.0
154;13154.0
155;13185.0
156;13340.0
157;13497.0
158;13676.0
159;13643.0
160;13407.0
161;13790.0
162;13909.0
163;13991.0
164;13936.0
165;14137.0
166;14019.0
167;14333.0
168;14508.0
169;14546.0
170;14305.0
171;14569.0
